congress_idx,text,verse_ngm,label_ngm,method_ngm,positive_match_with_hyperparam_ngm,verse_emb,label_emb,method_emb,positive_match_with_hyperparam_emb,label_ngm_perc,label_emb_perc,stratum,King James Bible,American Standard Version,Douay-Rheims Bible,Darby Bible Translation,English Revised Version,Webster Bible Translation,World English Bible,Young's Literal Translation,American King James Version
1757098,"Rather, this is the mission of the individual on behalf of his people.",zechariah 4:6,2.0,ngram_shingling_min_count_overlap,False,ephesians 4:3,0.5035756414111633,embedding_similarity,True,0,5,5,Endeavouring to keep the unity of the Spirit in the bond of peace.,giving diligence to keep the unity of the Spirit in the bond of peace.,Careful to keep the unity of the Spirit in the bond of peace. ,using diligence to keep the unity of the Spirit in the uniting bond of peace.,giving diligence to keep the unity of the Spirit in the bond of peace.,Endeavoring to keep the unity of the Spirit in the bond of peace.,being eager to keep the unity of the Spirit in the bond of peace.,being diligent to keep the unity of the Spirit in the bond of the peace;,Endeavoring to keep the unity of the Spirit in the bond of peace.
1578169,"If we fail to keep that promise, if we break our word, we have twice failed that generation of giants.",romans 5:1,1.0,ngram_shingling_min_count_overlap,False,matthew 6:12,0.5029141262621606,embedding_similarity,True,0,5,5,"And forgive us our debts, as we forgive our debtors.","And forgive us our debts, as we also have forgiven our debtors.","And forgive us our debts, as we also forgive our debtors. ","and forgive us our debts, as we also forgive our debtors,","And forgive us our debts, as we also have forgiven our debtors.","And forgive us our debts, as we forgive our debtors.","Forgive us our debts, as we also forgive our debtors.","'And forgive us our debts, as also we forgive our debtors.","And forgive us our debts, as we forgive our debtors."
1701497,It is with considerable humility and emotion that we write to you to express our gratitude and admiration for your remarkable feat.,none,0.0,ngram_shingling_min_count_overlap,False,2 thessalonians 1:3,0.5411785695982252,embedding_similarity,True,0,5,5,"We are bound to thank God always for you, brethren, as it is meet, because that your faith groweth exceedingly, and the charity of every one of you all toward each other aboundeth;","We are bound to give thanks to God always to you, brethren, even as it is meet, for that your faith growth exceedingly, and the love of each one of you all toward one another aboundeth;","We are bound to give thanks always to God for you, brethren, as it is fitting, because your faith groweth exceedingly, and the charity of every one of you towards each other, aboundeth: ","We ought to thank God always for you, brethren, even as it is meet, because your faith increases exceedingly, and the love of each one of you all towards one another abounds;","We are bound to give thanks to God alway for you, brethren, even as it is meet, for that your faith groweth exceedingly, and the love of each one of you all toward one another aboundeth;","We are bound to thank God always for you, brethren, as it is meet, because your faith groweth exceedingly, and the charity of every one of you all towards each other aboundeth;","We are bound to always give thanks to God for you, brothers, even as it is appropriate, because your faith grows exceedingly, and the love of each and every one of you towards one another abounds;","We ought to give thanks to God always for you, brethren, as it is meet, because increase greatly doth your faith, and abound doth the love of each one of you all, to one another;","We are bound to thank God always for you, brothers, as it is meet, because that your faith grows exceedingly, and the charity of every one of you all toward each other abounds;"
1374482,"But as a nation, I hope we have learned the following: In this ideological struggle, good versus evil, we need to choose good.",none,0.0,ngram_shingling_min_count_overlap,False,romans 12:21,0.5557091504527109,embedding_similarity,True,0,5,5,"Be not overcome of evil, but overcome evil with good.","Be not overcome of evil, but overcome evil with good.","Be not overcome by evil, but overcome evil by good. ","Be not overcome by evil, but overcome evil with good.","Be not overcome of evil, but overcome evil with good.","Be not overcome by evil, but overcome evil with good.","Don't be overcome by evil, but overcome evil with good.","Be not overcome by the evil, but overcome, in the good, the evil.","Be not overcome of evil, but overcome evil with good."
1518291,"I do not give up struggling to overcome my weakness, to conform my life--and that part of my life called death--to the great values of the human dream.",psalm 27:1,1.0,ngram_shingling_min_count_overlap,False,acts 20:24,0.5845525191583981,embedding_similarity,True,0,5,5,"But none of these things move me, neither count I my life dear unto myself, so that I might finish my course with joy, and the ministry, which I have received of the Lord Jesus, to testify the gospel of the grace of God.","But I hold not my life of any account as dear unto myself, so that I may accomplish my course, and the ministry which I received from the Lord Jesus, to testify the gospel of the grace of God.","But I fear none of these things, neither do I count my life more precious than myself, so that I may consummate my course and the ministry of the word which I received from the Lord Jesus, to testify the gospel of the grace of God. ","But I make no account of my life as dear to myself, so that I finish my course, and the ministry which I have received of the Lord Jesus, to testify the glad tidings of the grace of God.","But I hold not my life of any account, as dear unto myself, so that I may accomplish my course, and the ministry which I received from the Lord Jesus, to testify the gospel of the grace of God.","But none of these things move me, neither count I my life dear to myself, so that I may finish my course with joy, and the ministry which I have received from the Lord Jesus, to testify the gospel of the grace of God.","But these things don't count; nor do I hold my life dear to myself, so that I may finish my race with joy, and the ministry which I received from the Lord Jesus, to fully testify to the Good News of the grace of God.","but I make account of none of these, neither do I count my life precious to myself, so that I finish my course with joy, and the ministration that I received from the Lord Jesus, to testify fully the good news of the grace of God.","But none of these things move me, neither count I my life dear to myself, so that I might finish my course with joy, and the ministry, which I have received of the Lord Jesus, to testify the gospel of the grace of God."
684999,"And now Rosa Parks, our morning star, the star that led us by night; when it's real dark, one light will challenge all of the darkness, and give us hope and direction.",mark 10:21,1.0,ngram_shingling_min_count_overlap,False,2 corinthians 4:6,0.5287872086185592,embedding_similarity,True,0,5,5,"For God, who commanded the light to shine out of darkness, hath shined in our hearts, to give the light of the knowledge of the glory of God in the face of Jesus Christ.","Seeing it is God, that said, Light shall shine out of darkness, who shined in our hearts, to give the light of the knowledge of the glory of God in the face of Jesus Christ.","For God, who commanded the light to shine out of darkness, hath shined in our hearts, to give the light of the knowledge of the glory of God, in the face of Christ Jesus. ",Because it is the God who spoke that out of darkness light should shine who has shone in our hearts for the shining forth of the knowledge of the glory of God in the face of Jesus Christ.,"Seeing it is God, that said, Light shall shine out of darkness, who shined in our hearts, to give the light of the knowledge of the glory of God in the face of Jesus Christ.","For God, who commanded the light to shine out of darkness, hath shined into our hearts, to give the light of the knowledge of the glory of God in the face of Jesus Christ.","seeing it is God who said, |Light will shine out of darkness,| who has shone in our hearts, to give the light of the knowledge of the glory of God in the face of Jesus Christ.","because it is God who said, Out of darkness light is to shine, who did shine in our hearts, for the enlightening of the knowledge of the glory of God in the face of Jesus Christ.","For God, who commanded the light to shine out of darkness, has shined in our hearts, to give the light of the knowledge of the glory of God in the face of Jesus Christ."
1539928,"A good marriage is one of life's most cherished covenants because it represents a declaration of love, and, as Paul said in his Letter to the Corinthians, ``Though I speak with the tongues of men and angels, but do not have love, I am nothing.''",2 timothy 1:7,2.0,ngram_shingling_min_count_overlap,False,romans 13:8,0.5943722098094234,embedding_similarity,True,0,5,5,"Owe no man any thing, but to love one another: for he that loveth another hath fulfilled the law.","Owe no man anything, save to love one another: for he that loveth his neighbor hath fulfilled the law.","Owe no man any thing, but to love one another. For he that loveth his neighbour, hath fulfilled the law. ","Owe no one anything, unless to love one another: for he that loves another has fulfilled the law.","Owe no man anything, save to love one another: for he that loveth his neighbour hath fulfilled the law.","Owe no man any thing, but to love one another: for he that loveth another hath fulfilled the law.","Owe no one anything, except to love one another; for he who loves his neighbor has fulfilled the law.","To no one owe anything, except to love one another; for he who is loving the other &#8212; law he hath fulfilled,","Owe no man any thing, but to love one another: for he that loves another has fulfilled the law."
1305577,"Those noble and inspiring words in that prayer are the type of tribute we should be giving to those families who have lost loved ones on the field of battle, not the sort of shortsighted political treatment that has been given by the efforts across the aisle to shut down every reasonable opportunity to alleviate some of this hardship and to mitigate some of the pain.",matthew 24:36,1.0,ngram_shingling_min_count_overlap,False,matthew 5:4,0.5681086827139497,embedding_similarity,True,0,5,5,Blessed are they that mourn: for they shall be comforted.,Blessed are they that mourn: for they shall be comforted.,Blessed are they that mourn: for they shall be comforted. ,"Blessed they that mourn, for they shall be comforted.",Blessed are they that mourn: for they shall be comforted.,Blessed are they that mourn: for they shall be comforted.,"Blessed are those who mourn, for they shall be comforted.",Happy the mourning &#8212; because they shall be comforted.,Blessed are they that mourn: for they shall be comforted.
702198,I commend the authors and all those who teach and are students of Catholic schools.,none,0.0,ngram_shingling_min_count_overlap,False,acts 20:32,0.5580137567500197,embedding_similarity,True,0,5,5,"And now, brethren, I commend you to God, and to the word of his grace, which is able to build you up, and to give you an inheritance among all them which are sanctified.","And now I commend you to God, and to the word of his grace, which is able to build you up, and to give you the inheritance among all them that are sanctified.","And now I commend you to God, and to the word of his grace, who is able to build up, and to give an inheritance among all the sanctified. ","And now I commit you to God, and to the word of his grace, which is able to build you up and give to you an inheritance among all the sanctified.","And now I commend you to God, and to the word of his grace, which is able to build you up, and to give you the inheritance among all them that are sanctified.","And now, brethren, I commend you to God, and to the word of his grace, which is able to build you up, and to give you an inheritance among all them who are sanctified.","Now, brothers, I entrust you to God, and to the word of his grace, which is able to build up, and to give you the inheritance among all those who are sanctified.","and now, I commend you, brethren, to God, and to the word of His grace, that is able to build up, and to give you an inheritance among all those sanctified.","And now, brothers, I commend you to God, and to the word of his grace, which is able to build you up, and to give you an inheritance among all them which are sanctified."
1564388,"In short, he was the type of rare individual who can never really be replaced.",isaiah 53:5,1.0,ngram_shingling_min_count_overlap,False,john 1:4,0.4967681867323293,embedding_similarity,False,0,5,5,In him was life; and the life was the light of men.,In him was life; and the life was the light of men.,"In him was life, and the life was the light of men. ","In him was life, and the life was the light of men.",In him was life; and the life was the light of men.,In him was life; and the life was the light of men.,"In him was life, and the life was the light of men.","In him was life, and the life was the light of men,",In him was life; and the life was the light of men.
147611,Help us once again to acknowledge our dependence upon you and to seek your aid through all of our days.,none,0.0,ngram_shingling_min_count_overlap,False,matthew 6:11,0.5150000212551239,embedding_similarity,True,0,5,5,Give us this day our daily bread.,Give us this day our daily bread.,Give us this day our supersubstantial bread. ,"give us to-day our needed bread,",Give us this day our daily bread.,Give us this day our daily bread.,Give us today our daily bread.,'Our appointed bread give us to-day.,Give us this day our daily bread.
335096,"As a man of deep faith, SGM Gilchrist's commitment to investing his talents, and abilities to improve his community is a deeply held creed that speaks to the generosity and activism of a truly devoted public servant.",isaiah 6:5,1.0,ngram_shingling_min_count_overlap,False,1 peter 4:10,0.5178510320377135,embedding_similarity,True,0,5,5,"As every man hath received the gift, even so minister the same one to another, as good stewards of the manifold grace of God.","according as each hath received a gift, ministering it among yourselves, as good stewards of the manifold grace of God;","As every man hath received grace, ministering the same one to another: as good stewards of the manifold grace of God. ","each according as he has received a gift, ministering it to one another, as good stewards of the various grace of God.","according as each hath received a gift, ministering it among yourselves, as good stewards of the manifold grace of God;","As every man hath received the gift, even so minister the same one to another, as good stewards of the manifold grace of God.","As each has received a gift, employ it in serving one another, as good managers of the grace of God in its various forms.","each, according as he received a gift, to one another ministering it, as good stewards of the manifold grace of God;","As every man has received the gift, even so minister the same one to another, as good stewards of the manifold grace of God."
763020,Our thoughts and prayers are with them at this difficult time.,none,0.0,ngram_shingling_min_count_overlap,False,colossians 4:2,0.5644258912381606,embedding_similarity,True,0,5,5,"Continue in prayer, and watch in the same with thanksgiving;","Continue stedfastly in prayer, watching therein with thanksgiving;",Be instant in prayer; watching in it with thanksgiving: ,"Persevere in prayer, watching in it with thanksgiving;","Continue stedfastly in prayer, watching therein with thanksgiving;","Continue in prayer, and watch in the same with thanksgiving;","Continue steadfastly in prayer, watching therein with thanksgiving;","In the prayer continue ye, watching in it in thanksgiving;"," Continue in prayer, and watch in the same with thanksgiving;"
1379198,"For it isn't your father, or mother, or wife Whose judgment upon you must pass The fellow whose verdict counts most in your life Is the [man looking] back from the glass.",leviticus 17:11,1.0,ngram_shingling_min_count_overlap,False,john 5:22,0.5253247497958305,embedding_similarity,True,0,5,5,"For the Father judgeth no man, but hath committed all judgment unto the Son:","For neither doth the Father judge any man, but he hath given all judgment unto the Son;","For neither doth the Father judge any man, but hath given all judgment to the Son. ","for neither does the Father judge any one, but has given all judgment to the Son;","For neither doth the Father judge any man, but he hath given all judgment unto the Son;",For the Father judgeth no man; but hath committed all judgment to the Son:,"For the Father judges no one, but he has given all judgment to the Son,","for neither doth the Father judge any one, but all the judgment He hath given to the Son,","For the Father judges no man, but has committed all judgment to the Son:"
287997,"And by virtue of that, it seems to me that we need to realize that there is a message that has been received, and that message is a clear one.",genesis 3:6,1.0,ngram_shingling_min_count_overlap,False,romans 13:11,0.5362774357806066,embedding_similarity,True,0,5,5,"And that, knowing the time, that now it is high time to awake out of sleep: for now is our salvation nearer than when we believed.","And this, knowing the season, that already it is time for you to awake out of sleep: for now is salvation nearer to us than when we first believed.",And that knowing the season; that it is now the hour for us to rise from sleep. For now our salvation is nearer than when we believed. ,"This also, knowing the time, that it is already time that we should be aroused out of sleep; for now is our salvation nearer than when we believed.","And this, knowing the season, that now it is high time for you to awake out of sleep: for now is salvation nearer to us than when we first believed.","And this, knowing the time, that now it is high time to awake out of sleep: for now is our salvation nearer than when we believed.","Do this, knowing the time, that it is already time for you to awaken out of sleep, for salvation is now nearer to us than when we first believed.","And this, knowing the time, that for us, the hour already is to be aroused out of sleep, for now nearer is our salvation than when we did believe;","And that, knowing the time, that now it is high time to awake out of sleep: for now is our salvation nearer than when we believed."
26789,"Mr. Speaker, I learned at an early age that we are all God's children.",isaiah 64:6,1.0,ngram_shingling_min_count_overlap,False,romans 8:16,0.534608100737451,embedding_similarity,True,0,5,5,"The Spirit itself beareth witness with our spirit, that we are the children of God:","The Spirit himself beareth witness with our spirit, that we are children of God:","For the Spirit himself giveth testimony to our spirit, that we are the sons of God. ","The Spirit itself bears witness with our spirit, that we are children of God.","The Spirit himself beareth witness with our spirit, that we are children of God:","The Spirit itself testifieth with our spirit, that we are the children of God:",The Spirit himself testifies with our spirit that we are children of God;,"The Spirit himself doth testify with our spirit, that we are children of God;","The Spirit itself bears witness with our spirit, that we are the children of God:"
703322,"So very often he took his church, North Richmond Missionary Baptist Church, and its members into the forefront of these battles.",acts 11:26,1.0,ngram_shingling_min_count_overlap,False,ephesians 4:11,0.5139615611862001,embedding_similarity,True,0,5,5,"And he gave some, apostles; and some, prophets; and some, evangelists; and some, pastors and teachers;","And he gave some to be apostles; and some, prophets; and some, evangelists; and some, pastors and teachers;","And he gave some apostles, and some prophets, and other some evangelists, and other some pastors and doctors, ","and he has given some apostles, and some prophets, and some evangelists, and some shepherds and teachers,","And he gave some to be apostles; and some, prophets; and some, evangelists; and some, pastors and teachers;","And he gave some, apostles; and some, prophets; and some, evangelists; and some, pastors and teachers;","He gave some to be apostles; and some, prophets; and some, evangelists; and some, shepherds and teachers;","and He gave some as apostles, and some as prophets, and some as proclaimers of good news, and some as shepherds and teachers,","And he gave some, apostles; and some, prophets; and some, evangelists; and some, pastors and teachers;"
2310772,"I want to thank Bishop Macklin and Glad Tidings devoted congregation for the positive impact their services have created in our community, and I offer my heartfelt congratulations during this time of celebration.",none,0.0,ngram_shingling_min_count_overlap,False,ephesians 1:3,0.5083993730596144,embedding_similarity,True,0,5,5,"Blessed be the God and Father of our Lord Jesus Christ, who hath blessed us with all spiritual blessings in heavenly places in Christ:","Blessed be the God and Father of our Lord Jesus Christ, who hath blessed us with every spiritual blessing in the heavenly places in Christ:","Blessed by the God and Father of our Lord Jesus Christ, who hath blessed us with spiritual blessings in heavenly places, in Christ: ","Blessed be the God and Father of our Lord Jesus Christ, who has blessed us with every spiritual blessing in the heavenlies in Christ;","Blessed be the God and Father of our Lord Jesus Christ, who hath blessed us with every spiritual blessing in the heavenly places in Christ:","Blessed be the God and Father of our Lord Jesus Christ, who hath blessed us with all spiritual blessings in heavenly places in Christ:","Blessed be the God and Father of our Lord Jesus Christ, who has blessed us with every spiritual blessing in the heavenly places in Christ;","Blessed is the God and Father of our Lord Jesus Christ, who did bless us in every spiritual blessing in the heavenly places in Christ,","Blessed be the God and Father of our Lord Jesus Christ, who has blessed us with all spiritual blessings in heavenly places in Christ:"
1413778,"And again as I started this special order, and the words of the old spiritual, oh, happy day.",acts 20:35,2.0,ngram_shingling_min_count_overlap,False,philippians 4:4,0.5557017427818919,embedding_similarity,True,0,5,5,"Rejoice in the Lord alway: and again I say, Rejoice.","Rejoice in the Lord always: again I will say, Rejoice.","Rejoice in the Lord always; again, I say, rejoice. ","Rejoice in the Lord always: again I will say, Rejoice.","Rejoice in the Lord alway: again I will say, Rejoice.","Rejoice in the Lord always: and again I say, Rejoice.","Rejoice in the Lord always! Again I will say, Rejoice!","Rejoice in the Lord always; again I will say, rejoice;","Rejoice in the Lord always: and again I say, Rejoice."
318288,Many of the future leaders of the church continued in Rev.,none,0.0,ngram_shingling_min_count_overlap,False,acts 2:42,0.5600188550315824,embedding_similarity,True,0,5,5,"And they continued stedfastly in the apostles' doctrine and fellowship, and in breaking of bread, and in prayers.","And they continued stedfastly in the apostles teaching and fellowship, in the breaking of bread and the prayers.","And they were persevering in the doctrine of the apostles, and in the communication of the breaking of bread, and in prayers. ","And they persevered in the teaching and fellowship of the apostles, in breaking of bread and prayers.","And they continued stedfastly in the apostles' teaching and fellowship, in the breaking of bread and the prayers.","And they continued steadfastly in the apostles doctrine and fellowship, and in breaking of bread, and in prayers.","They continued steadfastly in the apostles' teaching and fellowship, in the breaking of bread, and prayer.","and they were continuing stedfastly in the teaching of the apostles, and the fellowship, and the breaking of the bread, and the prayers.","And they continued steadfastly in the apostles' doctrine and fellowship, and in breaking of bread, and in prayers."
1650498,"After all, we owe it to ourselves,'' without realizing everything we are spending today we are borrowing not from anyone who is here in this Chamber today or in the gallery, or even those who may be watching, but the future generations, such as my three grandchildren.",1 samuel 16:7,1.0,ngram_shingling_min_count_overlap,False,matthew 6:12,0.5005030050426259,embedding_similarity,True,0,5,5,"And forgive us our debts, as we forgive our debtors.","And forgive us our debts, as we also have forgiven our debtors.","And forgive us our debts, as we also forgive our debtors. ","and forgive us our debts, as we also forgive our debtors,","And forgive us our debts, as we also have forgiven our debtors.","And forgive us our debts, as we forgive our debtors.","Forgive us our debts, as we also forgive our debtors.","'And forgive us our debts, as also we forgive our debtors.","And forgive us our debts, as we forgive our debtors."
207759,"So bright, a giver of light .",none,0.0,ngram_shingling_min_count_overlap,False,john 1:4,0.5773324465449118,embedding_similarity,True,0,5,5,In him was life; and the life was the light of men.,In him was life; and the life was the light of men.,"In him was life, and the life was the light of men. ","In him was life, and the life was the light of men.",In him was life; and the life was the light of men.,In him was life; and the life was the light of men.,"In him was life, and the life was the light of men.","In him was life, and the life was the light of men,",In him was life; and the life was the light of men.
870595,"In times like these I am reminded of the comforting words of John 11:25 ``Jesus said to her, `I am the resurrection and the life.",john 11:25,3.0,ngram_shingling_min_count_overlap,False,john 11:25,0.6594444750532948,embedding_similarity,True,1,6,6,"Jesus said unto her, I am the resurrection, and the life: he that believeth in me, though he were dead, yet shall he live:","Jesus said unto her, I am the resurrection, and the life: he that believeth on me, though he die, yet shall he live;","Jesus said to her: I am the resurrection and the life: he that believeth in me, although he be dead, shall live: ","Jesus said to her, I am the resurrection and the life: he that believes on me, though he have died, shall live;","Jesus said unto her, I am the resurrection, and the life: he that believeth on me, though he die, yet shall he live:","Jesus said to her, I am the resurrection, and the life: he that believeth in me, though he were dead, yet shall he live:","Jesus said to her, |I am the resurrection and the life. He who believes in me will still live, even if he dies.","Jesus said to her, 'I am the rising again, and the life; he who is believing in me, even if he may die, shall live;","Jesus said to her, I am the resurrection, and the life: he that believes in me, though he were dead, yet shall he live:"
219706,Where we have been the truest and most consistent in obeying its precepts we have attained the greatest measure of contentment and prosperity.,none,0.0,ngram_shingling_min_count_overlap,False,ephesians 4:3,0.611407247801746,embedding_similarity,True,0,6,6,Endeavouring to keep the unity of the Spirit in the bond of peace.,giving diligence to keep the unity of the Spirit in the bond of peace.,Careful to keep the unity of the Spirit in the bond of peace. ,using diligence to keep the unity of the Spirit in the uniting bond of peace.,giving diligence to keep the unity of the Spirit in the bond of peace.,Endeavoring to keep the unity of the Spirit in the bond of peace.,being eager to keep the unity of the Spirit in the bond of peace.,being diligent to keep the unity of the Spirit in the bond of the peace;,Endeavoring to keep the unity of the Spirit in the bond of peace.
639291,"We mourn his passing, but we are deeply grateful for his time on earth.",isaiah 64:6,1.0,ngram_shingling_min_count_overlap,False,matthew 5:4,0.5961855283301273,embedding_similarity,True,0,6,6,Blessed are they that mourn: for they shall be comforted.,Blessed are they that mourn: for they shall be comforted.,Blessed are they that mourn: for they shall be comforted. ,"Blessed they that mourn, for they shall be comforted.",Blessed are they that mourn: for they shall be comforted.,Blessed are they that mourn: for they shall be comforted.,"Blessed are those who mourn, for they shall be comforted.",Happy the mourning &#8212; because they shall be comforted.,Blessed are they that mourn: for they shall be comforted.
1789019,Can you teach all the values that you have to share with a young person growing up on a Sunday after church?,none,0.0,ngram_shingling_min_count_overlap,False,matthew 28:20,0.6319297591423496,embedding_similarity,True,0,6,6,"Teaching them to observe all things whatsoever I have commanded you: and, lo, I am with you alway, even unto the end of the world. Amen.","teaching them to observe all things whatsoever I commanded you: and lo, I am with you always, even unto the end of the world.","Teaching them to observe all things whatsoever I have commanded you: and behold I am with you all days, even to the consummation of the world.","teaching them to observe all things whatsoever I have enjoined you. And behold, I am with you all the days, until the completion of the age.","teaching them to observe all things whatsoever I commanded you: and lo, I am with you alway, even unto the end of the world.","Teaching them to observe all things whatever I have commanded you: and lo, I am with you always, even to the end of the world. Amen.","teaching them to observe all things that I commanded you. Behold, I am with you always, even to the end of the age.| Amen.","teaching them to observe all, whatever I did command you,) and lo, I am with you all the days &#8212; till the full end of the age.'","Teaching them to observe all things whatever I have commanded you: and, see, I am with you always, even to the end of the world. Amen."
755836,"And keep in mind that scientific advancement is not an enemy of faith, but rather a bold statement that God is still active in this universe.",acts 10:34,1.0,ngram_shingling_min_count_overlap,False,hebrews 11:1,0.6100183334791656,embedding_similarity,True,0,6,6,"Now faith is the substance of things hoped for, the evidence of things not seen.","Now faith is assurance of things hoped for, a conviction of things not seen.","Now faith is the substance of things to be hoped for, the evidence of things that appear not. ","Now faith is the substantiating of things hoped for, the conviction of things not seen.","Now faith is the assurance of things hoped for, the proving of things not seen.","Now faith is the substance of things hoped for, the evidence of things not seen.","Now faith is assurance of things hoped for, proof of things not seen.","And faith is of things hoped for a confidence, of matters not seen a conviction,","Now faith is the substance of things hoped for, the evidence of things not seen."
615602,Love does not delight in evil but rejoices with the truth.,john 18:37,1.0,ngram_shingling_min_count_overlap,False,1 john 3:18,0.6192062340717459,embedding_similarity,True,0,6,6,"My little children, let us not love in word, neither in tongue; but in deed and in truth.","My Little children, let us not love in word, neither with the tongue; but in deed and truth.","My little children, let us not love in word, nor in tongue, but in deed, and in truth. ","Children, let us not love with word, nor with tongue, but in deed and in truth.","My little children, let us not love in word, neither with the tongue; but in deed and truth.","My little children, let us not love in word, neither in tongue, but in deed and in truth.","My little children, let's not love in word only, neither with the tongue only, but in deed and truth.","My little children, may we not love in word nor in tongue, but in word and in truth!","My little children, let us not love in word, neither in tongue; but in deed and in truth."
454211,"The latter-day glory begins to come forth; The visions and blessings of old are returning, And angels are coming to visit the earth.",genesis 1:1,1.0,ngram_shingling_min_count_overlap,False,1 peter 5:4,0.6351381675503559,embedding_similarity,True,0,6,6,"And when the chief Shepherd shall appear, ye shall receive a crown of glory that fadeth not away.","And when the chief Shepherd shall be manifested, ye shall receive the crown of glory that fadeth not away.","And when the prince of pastors shall appear, you shall receive a never fading crown of glory. ",And when the chief shepherd is manifested ye shall receive the unfading crown of glory.,"And when the chief Shepherd shall be manifested, ye shall receive the crown of glory that fadeth not away.","And when the chief Shepherd shall appear, ye shall receive a crown of glory that fadeth not away.","When the chief Shepherd is revealed, you will receive the crown of glory that doesn't fade away.","and at the manifestation of the chief Shepherd, ye shall receive the unfading crown of glory.","And when the chief Shepherd shall appear, you shall receive a crown of glory that fades not away."
1188371,"We mourn his loss, but we are grateful that we knew him and that he passed this way.",isaiah 64:6,1.0,ngram_shingling_min_count_overlap,False,matthew 5:4,0.6307309078169346,embedding_similarity,True,0,6,6,Blessed are they that mourn: for they shall be comforted.,Blessed are they that mourn: for they shall be comforted.,Blessed are they that mourn: for they shall be comforted. ,"Blessed they that mourn, for they shall be comforted.",Blessed are they that mourn: for they shall be comforted.,Blessed are they that mourn: for they shall be comforted.,"Blessed are those who mourn, for they shall be comforted.",Happy the mourning &#8212; because they shall be comforted.,Blessed are they that mourn: for they shall be comforted.
29229,"We have been assured in the Sacred Scripture that, unless the Lord build the house, they labor in vain that build it.",psalm 127:1,8.0,ngram_shingling_min_count_overlap,True,psalm 127:1,0.6435610100376545,embedding_similarity,True,2,6,6,"{A Song of degrees for Solomon.} Except the LORD build the house, they labour in vain that build it: except the LORD keep the city, the watchman waketh but in vain.","Except Jehovah build the house, They labor in vain that build it: Except Jehovah keep the city, The watchman waketh but in vain.","Unless the Lord build the house, they labour in vain that build it. Unless the Lord keep the city, he watcheth in vain that keepeth it. ","{A Song of degrees. Of Solomon.} Unless Jehovah build the house, in vain do its builders labour in it; unless Jehovah keep the city, the keeper watcheth in vain:","A Song of Ascents; of Solomon. Except the LORD build the house, they labour in vain that build it: except the LORD keep the city, the watchman waketh but in vain.","A Song of degrees for Solomon. Except the LORD shall build the house, they labor in vain that build it: except the LORD shall keep the city, the watchman waketh in vain.","Unless Yahweh builds the house, they labor in vain who build it. Unless Yahweh watches over the city, the watchman guards it in vain.","A Song of the Ascents, by Solomon. If Jehovah doth not build the house, In vain have its builders laboured at it, If Jehovah doth not watch a city, In vain hath a watchman waked.","Except the LORD build the house, they labor in vain that build it: except the LORD keep the city, the watchman wakes but in vain."
1028976,"From its pulpit, some of the greatest preachers and orators of the last two centuries have challenged many to higher heights and consistently championed the cause for all men to exist as children of God equal to one another.",matthew 5:9,1.0,ngram_shingling_min_count_overlap,False,1 peter 4:10,0.6163841298343465,embedding_similarity,True,0,6,6,"As every man hath received the gift, even so minister the same one to another, as good stewards of the manifold grace of God.","according as each hath received a gift, ministering it among yourselves, as good stewards of the manifold grace of God;","As every man hath received grace, ministering the same one to another: as good stewards of the manifold grace of God. ","each according as he has received a gift, ministering it to one another, as good stewards of the various grace of God.","according as each hath received a gift, ministering it among yourselves, as good stewards of the manifold grace of God;","As every man hath received the gift, even so minister the same one to another, as good stewards of the manifold grace of God.","As each has received a gift, employ it in serving one another, as good managers of the grace of God in its various forms.","each, according as he received a gift, to one another ministering it, as good stewards of the manifold grace of God;","As every man has received the gift, even so minister the same one to another, as good stewards of the manifold grace of God."
765620,We continue to mourn for those who are lost.,none,0.0,ngram_shingling_min_count_overlap,True,matthew 5:4,0.6287056647873829,embedding_similarity,True,0,6,6,Blessed are they that mourn: for they shall be comforted.,Blessed are they that mourn: for they shall be comforted.,Blessed are they that mourn: for they shall be comforted. ,"Blessed they that mourn, for they shall be comforted.",Blessed are they that mourn: for they shall be comforted.,Blessed are they that mourn: for they shall be comforted.,"Blessed are those who mourn, for they shall be comforted.",Happy the mourning &#8212; because they shall be comforted.,Blessed are they that mourn: for they shall be comforted.
2324052,They were met by persons of goodwill who gathered to affirm racial unity and the equality of all persons ordained by the Creator.,none,0.0,ngram_shingling_min_count_overlap,False,acts 2:44,0.6205134107371375,embedding_similarity,True,0,6,6,"And all that believed were together, and had all things common;","And all that believed were together, and had all things common;","And all they that believed, were together, and had all things common. ","And all that believed were together, and had all things common,","And all that believed were together, and had all things common;","And all that believed were together, and had all things common;","All who believed were together, and had all things in common.","and all those believing were at the same place, and had all things common,","And all that believed were together, and had all things common;"
